country,sector,indicator,subComponent,component,score
Tanzania,Mining,Production disclosure,Taxation,Value realization,83.33333333333333
Tanzania,Mining,Tax authority practice,Taxation,Value realization,100
Tanzania,Mining,Tax authority rules,Taxation,Value realization,100
Tanzania,Mining,Taxation rules,Taxation,Value realization,75
Tanzania,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,43.9
Tanzania,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,47.5
Tanzania,Oil and Gas,Open Data Barometer,Open data,Enabling environment,35.1
Tanzania,Oil and Gas,Open data inventory,Open data,Enabling environment,35.2
Tanzania,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,56
Tanzania,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,60.9
Tanzania,Oil and Gas,Rule of law,Rule of law,Enabling environment,62.1
Tanzania,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,67
Tanzania,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,0
Tanzania,Oil and Gas,Fiscal rules,National budgeting,Revenue management,50
Tanzania,Oil and Gas,National budget disclosure,National budgeting,Revenue management,50
Tanzania,Oil and Gas,National debt disclosure,National budgeting,Revenue management,100
Tanzania,Oil and Gas,Online data portal,National budgeting,Revenue management,0
Tanzania,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,NaN
Tanzania,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,NaN
Tanzania,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,NaN
Tanzania,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,NaN
Tanzania,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,NaN
Tanzania,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,NaN
Tanzania,Oil and Gas,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,NaN
Tanzania,Oil and Gas,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,NaN
Tanzania,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,NaN
Tanzania,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,NaN
Tanzania,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,NaN
Tanzania,Oil and Gas,Cadastre,Licensing,Value realization,55
Tanzania,Oil and Gas,Contract disclosure,Licensing,Value realization,0
Tanzania,Oil and Gas,Contract disclosure rules,Licensing,Value realization,100
Tanzania,Oil and Gas,Financial interest disclosure practice,Licensing,Value realization,0
Tanzania,Oil and Gas,Financial interest disclosure rules,Licensing,Value realization,35
Tanzania,Oil and Gas,Post-licensing round practice,Licensing,Value realization,66.66666666666667
Tanzania,Oil and Gas,Post-licensing round rules,Licensing,Value realization,50
Tanzania,Oil and Gas,Pre-licensing round practice,Licensing,Value realization,NaN
Tanzania,Oil and Gas,Pre-licensing round rules,Licensing,Value realization,50
Tanzania,Oil and Gas,Reserves disclosure,Licensing,Value realization,76.66666666666667
Tanzania,Oil and Gas,Compensation to land users and owners rules,Local impact,Value realization,100
Tanzania,Oil and Gas,EIA/SIA disclosure,Local impact,Value realization,0
Tanzania,Oil and Gas,EIA/SIA rules,Local impact,Value realization,25
Tanzania,Oil and Gas,Environmental compliance practice,Local impact,Value realization,NaN
Tanzania,Oil and Gas,Environmental compliance rules,Local impact,Value realization,100
Tanzania,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value realization,0
Tanzania,Oil and Gas,Environmental mitigation plan rules,Local impact,Value realization,100
Tanzania,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value realization,25
Tanzania,Oil and Gas,Commodity sale rules,State-owned enterprises,Value realization,50
Tanzania,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value realization,50
Tanzania,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value realization,96
Tanzania,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value realization,100
Tanzania,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value realization,52
Tanzania,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value realization,25
Tanzania,Oil and Gas,SOE production disclosure,State-owned enterprises,Value realization,NaN
Tanzania,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value realization,80
Tanzania,Oil and Gas,SOE-government transfers rules,State-owned enterprises,Value realization,100
Tanzania,Oil and Gas,Company payment disclosure,Taxation,Value realization,93.33333333333333
Tanzania,Oil and Gas,Company payment rules,Taxation,Value realization,100
Tanzania,Oil and Gas,EITI affiliation and reporting,Taxation,Value realization,70
Tanzania,Oil and Gas,Export disclosure,Taxation,Value realization,NaN
Tanzania,Oil and Gas,Production disclosure,Taxation,Value realization,83.33333333333333
Tanzania,Oil and Gas,Tax authority practice,Taxation,Value realization,100
Tanzania,Oil and Gas,Tax authority rules,Taxation,Value realization,100
Tanzania,Oil and Gas,Taxation rules,Taxation,Value realization,100
Timor-Leste,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,46.3
Timor-Leste,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,21.9
Timor-Leste,Oil and Gas,Open Data Index,Open data,Enabling environment,38.9
Timor-Leste,Oil and Gas,Open data inventory,Open data,Enabling environment,30.5
Timor-Leste,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,64.6
Timor-Leste,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,26.8
Timor-Leste,Oil and Gas,Rule of law,Rule of law,Enabling environment,17
Timor-Leste,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,79.2
Timor-Leste,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,NaN
Timor-Leste,Oil and Gas,Fiscal rules,National budgeting,Revenue management,0
Timor-Leste,Oil and Gas,National budget disclosure,National budgeting,Revenue management,100
Timor-Leste,Oil and Gas,National debt disclosure,National budgeting,Revenue management,0
Timor-Leste,Oil and Gas,Online data portal,National budgeting,Revenue management,0
Timor-Leste,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,80
Timor-Leste,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,100
Timor-Leste,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,100
Timor-Leste,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,100
Timor-Leste,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,100
Timor-Leste,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,50
Timor-Leste,Oil and Gas,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,NaN
Timor-Leste,Oil and Gas,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,NaN
Timor-Leste,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,NaN
Timor-Leste,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,NaN
Timor-Leste,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,NaN
Timor-Leste,Oil and Gas,Cadastre,Licensing,Value realization,100
Timor-Leste,Oil and Gas,Contract disclosure,Licensing,Value realization,35
Timor-Leste,Oil and Gas,Contract disclosure rules,Licensing,Value realization,100
Timor-Leste,Oil and Gas,Financial interest disclosure practice,Licensing,Value realization,0
Timor-Leste,Oil and Gas,Financial interest disclosure rules,Licensing,Value realization,50
Timor-Leste,Oil and Gas,Post-licensing round practice,Licensing,Value realization,73.33333333333333
Timor-Leste,Oil and Gas,Post-licensing round rules,Licensing,Value realization,75
Timor-Leste,Oil and Gas,Pre-licensing round practice,Licensing,Value realization,6.666666666666667
Timor-Leste,Oil and Gas,Pre-licensing round rules,Licensing,Value realization,25
Timor-Leste,Oil and Gas,Reserves disclosure,Licensing,Value realization,56.666666666666664
Timor-Leste,Oil and Gas,Compensation to land users and owners rules,Local impact,Value realization,0
Timor-Leste,Oil and Gas,EIA/SIA disclosure,Local impact,Value realization,0
Timor-Leste,Oil and Gas,EIA/SIA rules,Local impact,Value realization,50
Timor-Leste,Oil and Gas,Environmental compliance practice,Local impact,Value realization,0
Timor-Leste,Oil and Gas,Environmental compliance rules,Local impact,Value realization,50
Timor-Leste,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value realization,0
Timor-Leste,Oil and Gas,Environmental mitigation plan rules,Local impact,Value realization,100
Timor-Leste,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value realization,NaN
Timor-Leste,Oil and Gas,Commodity sale rules,State-owned enterprises,Value realization,25
Timor-Leste,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value realization,50
Timor-Leste,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value realization,80
Timor-Leste,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value realization,66.66666666666667
Timor-Leste,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value realization,80
Timor-Leste,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value realization,50
Timor-Leste,Oil and Gas,SOE production disclosure,State-owned enterprises,Value realization,NaN
Timor-Leste,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value realization,NaN
Timor-Leste,Oil and Gas,SOE-government transfers rules,State-owned enterprises,Value realization,0
Timor-Leste,Oil and Gas,Company payment disclosure,Taxation,Value realization,83.33333333333333
Timor-Leste,Oil and Gas,Company payment rules,Taxation,Value realization,100
Timor-Leste,Oil and Gas,EITI affiliation and reporting,Taxation,Value realization,70
Timor-Leste,Oil and Gas,Export disclosure,Taxation,Value realization,60
Timor-Leste,Oil and Gas,Production disclosure,Taxation,Value realization,83.33333333333333
Timor-Leste,Oil and Gas,Tax authority practice,Taxation,Value realization,0
Timor-Leste,Oil and Gas,Tax authority rules,Taxation,Value realization,33.333333333333336
Timor-Leste,Oil and Gas,Taxation rules,Taxation,Value realization,90
Trinidad and Tobago,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,60.9
Trinidad and Tobago,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,82.9
Trinidad and Tobago,Oil and Gas,Open Data Index,Open data,Enabling environment,52.5
Trinidad and Tobago,Oil and Gas,Open data inventory,Open data,Enabling environment,5.8
Trinidad and Tobago,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,82.9
Trinidad and Tobago,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,79.2
Trinidad and Tobago,Oil and Gas,Rule of law,Rule of law,Enabling environment,75.6
Trinidad and Tobago,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,89
Trinidad and Tobago,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,0
Trinidad and Tobago,Oil and Gas,Fiscal rules,National budgeting,Revenue management,0
Trinidad and Tobago,Oil and Gas,National budget disclosure,National budgeting,Revenue management,100
Trinidad and Tobago,Oil and Gas,National debt disclosure,National budgeting,Revenue management,100
Trinidad and Tobago,Oil and Gas,Online data portal,National budgeting,Revenue management,0
Trinidad and Tobago,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,80
Trinidad and Tobago,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,100
